Effective Date,Approved,Update Comment,Varh,Whe,Whr,Tipo,Modified On,Modified By,Approved On,Approved By,Created On,Created By
29/01/2025 1900 CST.MX,true, ,"258,202.71","585,770.91",0,R,04/02/2025 10:44:31.000 AM CST,background,04/02/2025 10:44:31 AM CST,background,04/02/2025 10:44:31.000 AM CST,background
29/01/2025 2000 CST.MX,true, ,"331,634.48","674,338.70",0,R,04/02/2025 10:44:31.000 AM CST,background,04/02/2025 10:44:31 AM CST,background,04/02/2025 10:44:31.000 AM CST,background
29/01/2025 2100 CST.MX,true, ,"222,678.63","577,522.17",0,R,04/02/2025 10:44:31.000 AM CST,background,04/02/2025 10:44:31 AM CST,background,04/02/2025 10:44:31.000 AM CST,background
29/01/2025 2200 CST.MX,true, ,"312,548.80","664,715.42",0,R,04/02/2025 10:44:31.000 AM CST,background,04/02/2025 10:44:31 AM CST,background,04/02/2025 10:44:31.000 AM CST,background
29/01/2025 2300 CST.MX,true, ,"313,797.82","697,866.10",0,R,04/02/2025 10:44:31.000 AM CST,background,04/02/2025 10:44:31 AM CST,background,04/02/2025 10:44:31.000 AM CST,background
29/01/2025 2400 CST.MX,true, ,"221,534.71","582,775.51",0,R,04/02/2025 10:44:31.000 AM CST,background,04/02/2025 10:44:31 AM CST,background,04/02/2025 10:44:31.000 AM CST,background
30/01/2025 100 CST.MX,true, ,"333,585.49","733,968.67",0,R,04/02/2025 10:44:31.000 AM CST,background,04/02/2025 10:44:31 AM CST,background,04/02/2025 10:44:31.000 AM CST,background
30/01/2025 200 CST.MX,true, ,"260,102.37","632,384.21",0,R,04/02/2025 10:44:31.000 AM CST,background,04/02/2025 10:44:31 AM CST,background,04/02/2025 10:44:31.000 AM CST,background
30/01/2025 300 CST.MX,true, ,"369,464.46","744,915.69",0,R,04/02/2025 10:44:31.000 AM CST,background,04/02/2025 10:44:31 AM CST,background,04/02/2025 10:44:31.000 AM CST,background
30/01/2025 400 CST.MX,true, ,"283,914.77","655,770.71",0,R,04/02/2025 10:44:31.000 AM CST,background,04/02/2025 10:44:31 AM CST,background,04/02/2025 10:44:31.000 AM CST,background
30/01/2025 500 CST.MX,true, ,"309,278.46","732,457.20",0,R,04/02/2025 10:44:31.000 AM CST,background,04/02/2025 10:44:31 AM CST,background,04/02/2025 10:44:31.000 AM CST,background
30/01/2025 600 CST.MX,true, ,"309,541.78","659,605.99",0,R,04/02/2025 10:44:31.000 AM CST,background,04/02/2025 10:44:31 AM CST,background,04/02/2025 10:44:31.000 AM CST,background
30/01/2025 700 CST.MX,true, ,"245,921.71","601,132.86",0,R,04/02/2025 10:44:31.000 AM CST,background,04/02/2025 10:44:31 AM CST,background,04/02/2025 10:44:31.000 AM CST,background
30/01/2025 800 CST.MX,true, ,"287,775.93","624,877.54",0,R,04/02/2025 10:44:31.000 AM CST,background,04/02/2025 10:44:31 AM CST,background,04/02/2025 10:44:31.000 AM CST,background
30/01/2025 900 CST.MX,true, ,"428,463.78","805,835.65",0,R,04/02/2025 10:44:31.000 AM CST,background,04/02/2025 10:44:31 AM CST,background,04/02/2025 10:44:31.000 AM CST,background
30/01/2025 1000 CST.MX,true, ,"460,663.93","831,594.47",0,R,04/02/2025 10:44:31.000 AM CST,background,04/02/2025 10:44:31 AM CST,background,04/02/2025 10:44:31.000 AM CST,background
30/01/2025 1100 CST.MX,true, ,"384,564.87","749,525.84",0,R,04/02/2025 10:44:31.000 AM CST,background,04/02/2025 10:44:31 AM CST,background,04/02/2025 10:44:31.000 AM CST,background
30/01/2025 1200 CST.MX,true, ,"391,032.44","753,382.83",0,R,04/02/2025 10:44:31.000 AM CST,background,04/02/2025 10:44:31 AM CST,background,04/02/2025 10:44:31.000 AM CST,background
30/01/2025 1300 CST.MX,true, ,"395,677.47","752,397.36",0,R,04/02/2025 10:44:31.000 AM CST,background,04/02/2025 10:44:31 AM CST,background,04/02/2025 10:44:31.000 AM CST,background
30/01/2025 1400 CST.MX,true, ,"451,272.07","802,864.46",0,R,04/02/2025 10:44:31.000 AM CST,background,04/02/2025 10:44:31 AM CST,background,04/02/2025 10:44:31.000 AM CST,background
30/01/2025 1500 CST.MX,true, ,"319,272.90","682,367.02",0,R,04/02/2025 10:44:31.000 AM CST,background,04/02/2025 10:44:31 AM CST,background,04/02/2025 10:44:31.000 AM CST,background
30/01/2025 1600 CST.MX,true, ,"368,169.82","759,657.22",0,R,04/02/2025 10:44:31.000 AM CST,background,04/02/2025 10:44:31 AM CST,background,04/02/2025 10:44:31.000 AM CST,background
30/01/2025 1700 CST.MX,true, ,"363,986.81","759,458.54",0,R,04/02/2025 10:44:31.000 AM CST,background,04/02/2025 10:44:31 AM CST,background,04/02/2025 10:44:31.000 AM CST,background
30/01/2025 1800 CST.MX,true, ,"387,550.80","739,324.68",0,R,04/02/2025 10:44:31.000 AM CST,background,04/02/2025 10:44:31 AM CST,background,04/02/2025 10:44:31.000 AM CST,background
30/01/2025 1900 CST.MX,true, ,"318,202.74","688,558.12",0,R,04/02/2025 10:44:31.000 AM CST,background,04/02/2025 10:44:31 AM CST,background,04/02/2025 10:44:31.000 AM CST,background
30/01/2025 2000 CST.MX,true, ,"393,504.08","734,787.42",0,R,04/02/2025 10:44:31.000 AM CST,background,04/02/2025 10:44:31 AM CST,background,04/02/2025 10:44:31.000 AM CST,background
30/01/2025 2100 CST.MX,true, ,"317,084.91","716,866.68",0,R,04/02/2025 10:44:31.000 AM CST,background,04/02/2025 10:44:31 AM CST,background,04/02/2025 10:44:31.000 AM CST,background
30/01/2025 2200 CST.MX,true, ,"333,487.29","745,153.52",0,R,04/02/2025 10:44:31.000 AM CST,background,04/02/2025 10:44:31 AM CST,background,04/02/2025 10:44:31.000 AM CST,background
30/01/2025 2300 CST.MX,true, ,"307,381.50","695,461.07",0,R,04/02/2025 10:44:31.000 AM CST,background,04/02/2025 10:44:31 AM CST,background,04/02/2025 10:44:31.000 AM CST,background
30/01/2025 2400 CST.MX,true, ,"370,253.04","807,598.41",0,R,04/02/2025 10:44:31.000 AM CST,background,04/02/2025 10:44:31 AM CST,background,04/02/2025 10:44:31.000 AM CST,background
31/01/2025 100 CST.MX,true, ,"279,712.73","659,463.99",0,Estimada,04/02/2025 02:18:34.000 PM CST,background,04/02/2025 2:18:34 PM CST,background,04/02/2025 02:18:34.000 PM CST,background
31/01/2025 200 CST.MX,true, ,"268,727.73","629,001.74",0,Estimada,04/02/2025 02:18:34.000 PM CST,background,04/02/2025 2:18:34 PM CST,background,04/02/2025 02:18:34.000 PM CST,background
31/01/2025 300 CST.MX,true, ,"293,437.54","671,100.67",0,Estimada,04/02/2025 02:18:34.000 PM CST,background,04/02/2025 2:18:34 PM CST,background,04/02/2025 02:18:34.000 PM CST,background
31/01/2025 400 CST.MX,true, ,"259,716.68","657,815.32",0,Estimada,04/02/2025 02:18:34.000 PM CST,background,04/02/2025 2:18:34 PM CST,background,04/02/2025 02:18:34.000 PM CST,background
31/01/2025 500 CST.MX,true, ,"240,846.14","620,665.67",0,Estimada,04/02/2025 02:18:34.000 PM CST,background,04/02/2025 2:18:34 PM CST,background,04/02/2025 02:18:34.000 PM CST,background
31/01/2025 600 CST.MX,true, ,"264,810.86","603,182.14",0,Estimada,04/02/2025 02:18:34.000 PM CST,background,04/02/2025 2:18:34 PM CST,background,04/02/2025 02:18:34.000 PM CST,background
31/01/2025 700 CST.MX,true, ,"191,631.10","520,942.38",0,Estimada,04/02/2025 02:18:34.000 PM CST,background,04/02/2025 2:18:34 PM CST,background,04/02/2025 02:18:34.000 PM CST,background
31/01/2025 800 CST.MX,true, ,"291,229.86","639,984.99",0,Estimada,04/02/2025 02:18:34.000 PM CST,background,04/02/2025 2:18:34 PM CST,background,04/02/2025 02:18:34.000 PM CST,background
31/01/2025 900 CST.MX,true, ,"247,183.77","583,628.61",0,Estimada,04/02/2025 02:18:34.000 PM CST,background,04/02/2025 2:18:34 PM CST,background,04/02/2025 02:18:34.000 PM CST,background
31/01/2025 1000 CST.MX,true, ,"319,182.64","670,014.24",0,Estimada,04/02/2025 02:18:34.000 PM CST,background,04/02/2025 2:18:34 PM CST,background,04/02/2025 02:18:34.000 PM CST,background
31/01/2025 1100 CST.MX,true, ,"305,889.41","664,652.26",0,Estimada,04/02/2025 02:18:34.000 PM CST,background,04/02/2025 2:18:34 PM CST,background,04/02/2025 02:18:34.000 PM CST,background
31/01/2025 1200 CST.MX,true, ,"253,446.44","604,249.27",0,Estimada,04/02/2025 02:18:34.000 PM CST,background,04/02/2025 2:18:34 PM CST,background,04/02/2025 02:18:34.000 PM CST,background
31/01/2025 1300 CST.MX,true, ,"345,117.80","695,013.32",0,Estimada,04/02/2025 02:18:34.000 PM CST,background,04/02/2025 2:18:34 PM CST,background,04/02/2025 02:18:34.000 PM CST,background
31/01/2025 1400 CST.MX,true, ,"289,821.49","644,075.72",0,Estimada,04/02/2025 02:18:34.000 PM CST,background,04/02/2025 2:18:34 PM CST,background,04/02/2025 02:18:34.000 PM CST,background
31/01/2025 1500 CST.MX,true, ,"295,048.69","637,919.87",0,Estimada,04/02/2025 02:18:34.000 PM CST,background,04/02/2025 2:18:34 PM CST,background,04/02/2025 02:18:34.000 PM CST,background
31/01/2025 1600 CST.MX,true, ,"296,229.61","644,339.23",0,Estimada,04/02/2025 02:18:34.000 PM CST,background,04/02/2025 2:18:34 PM CST,background,04/02/2025 02:18:34.000 PM CST,background
31/01/2025 1700 CST.MX,true, ,"283,586.35","639,451.65",0,Estimada,04/02/2025 02:18:34.000 PM CST,background,04/02/2025 2:18:34 PM CST,background,04/02/2025 02:18:34.000 PM CST,background
31/01/2025 1800 CST.MX,true, ,"259,752.53","590,175.13",0,Estimada,04/02/2025 02:18:34.000 PM CST,background,04/02/2025 2:18:34 PM CST,background,04/02/2025 02:18:34.000 PM CST,background
31/01/2025 1900 CST.MX,true, ,"226,454.90","549,755.56",0,Estimada,04/02/2025 02:18:34.000 PM CST,background,04/02/2025 2:18:34 PM CST,background,04/02/2025 02:18:34.000 PM CST,background
31/01/2025 2000 CST.MX,true, ,"268,607.33","602,883.95",0,Estimada,04/02/2025 02:18:34.000 PM CST,background,04/02/2025 2:18:34 PM CST,background,04/02/2025 02:18:34.000 PM CST,background
31/01/2025 2100 CST.MX,true, ,"257,492.05","593,470.00",0,Estimada,04/02/2025 02:18:34.000 PM CST,background,04/02/2025 2:18:34 PM CST,background,04/02/2025 02:18:34.000 PM CST,background
31/01/2025 2200 CST.MX,true, ,"251,540.85","594,807.13",0,Estimada,04/02/2025 02:18:34.000 PM CST,background,04/02/2025 2:18:34 PM CST,background,04/02/2025 02:18:34.000 PM CST,background
31/01/2025 2300 CST.MX,true, ,"274,189.42","626,631.65",0,Estimada,04/02/2025 02:18:34.000 PM CST,background,04/02/2025 2:18:34 PM CST,background,04/02/2025 02:18:34.000 PM CST,background
31/01/2025 2400 CST.MX,true, ,"280,990.73","644,683.51",0,Estimada,04/02/2025 02:18:34.000 PM CST,background,04/02/2025 2:18:34 PM CST,background,04/02/2025 02:18:34.000 PM CST,background
